車輛種類,廠牌,總重[噸],車輛型式,引擎型式,總排氣量[L],最大扭力[N-m],最大馬力[kW],模擬車重[噸],能效[km/L]
大貨車,ISUZU(五十鈴),4.661,2RG-NJS88A,4JZ1,2.999,375,110,3.451,11.28
大貨車,ISUZU(五十鈴),4.661,2RG-NJS88AN,4JZ1,2.999,375,110,3.451,11.28
大貨車,ISUZU(五十鈴),4.661,2RG-NLS88AN,4JZ1,2.999,375,110,3.451,11.28
大貨車,ISUZU(五十鈴),4.661,2RG-NLS88AR,4JZ1,2.999,375,110,3.451,11.28
大貨車,ISUZU(五十鈴),4.661,2RG-NNS88AN,4JZ1,2.999,375,110,3.451,11.28
大貨車,ISUZU(五十鈴),4.661,2RG-NKS88A,4JZ1,2.999,375,110,3.451,11.18
大貨車,ISUZU(五十鈴),4.661,2RG-NKS88AN,4JZ1,2.999,375,110,3.451,11.18
大貨車,ISUZU(五十鈴),4.661,2RG-NMS88AN,4JZ1,2.999,375,110,3.451,11.18
大貨車,ISUZU(五十鈴),4.661,2RG-NMS88AR,4JZ1,2.999,375,110,3.451,11.18
大貨車,ISUZU(五十鈴),4.661,2RG-NPS88AN,4JZ1,2.999,375,110,3.451,11.18
大貨車,ISUZU(五十鈴),4.661,2RG-NPS88AR,4JZ1,2.999,375,110,3.451,11.18
大貨車,ISUZU(五十鈴),4.661,2RG-NKS88A,4JZ1,2.999,375,110,3.451,11.15
大貨車,ISUZU(五十鈴),4.661,2RG-NKS88AN,4JZ1,2.999,375,110,3.451,11.15
大貨車,ISUZU(五十鈴),4.661,2RG-NMS88AN,4JZ1,2.999,375,110,3.451,11.15
大貨車,ISUZU(五十鈴),4.661,2RG-NMS88AR,4JZ1,2.999,375,110,3.451,11.15
大貨車,ISUZU(五十鈴),4.661,2RG-NPS88AN,4JZ1,2.999,375,110,3.451,11.15
大貨車,ISUZU(五十鈴),4.661,2RG-NPS88AR,4JZ1,2.999,375,110,3.451,11.15
大貨車,ISUZU(五十鈴),4.661,2RG-NHS88A,4JZ1,2.999,375,110,3.451,11.13
大貨車,ISUZU(五十鈴),4.661,2RG-NHS88AN,4JZ1,2.999,375,110,3.451,11.13
大貨車,ISUZU(五十鈴),4.661,2RG-NHS88A,4JZ1,2.999,375,110,3.451,11.13
大貨車,ISUZU(五十鈴),4.661,2RG-NHS88AN,4JZ1,2.999,375,110,3.451,11.13
大貨車,ISUZU(五十鈴),4.661,2RG-NJS88A,4JZ1,2.999,375,110,3.451,11.13
大貨車,ISUZU(五十鈴),4.661,2RG-NJS88AN,4JZ1,2.999,375,110,3.451,11.13
大貨車,ISUZU(五十鈴),4.661,2RG-NLS88AN,4JZ1,2.999,375,110,3.451,11.13
大貨車,ISUZU(五十鈴),4.661,2RG-NLS88AR,4JZ1,2.999,375,110,3.451,11.13
大貨車,ISUZU(五十鈴),4.661,2RG-NNS88AN,4JZ1,2.999,375,110,3.451,11.13
大貨車,ISUZU(五十鈴),4.661,2RG-NJR88A,4JZ1,2.999,375,110,3.451,11.01
大貨車,ISUZU(五十鈴),4.661,2RG-NJR88AN,4JZ1,2.999,375,110,3.451,11.01
大貨車,ISUZU(五十鈴),4.661,2RG-NHR88A,4JZ1,2.999,375,110,3.451,11.01
大貨車,ISUZU(五十鈴),4.661,2RG-NHR88AN,4JZ1,2.999,375,110,3.451,11.01
大貨車,ISUZU(五十鈴),4.661,2RG-NJR88A,4JZ1,2.999,375,110,3.451,11.01
大貨車,ISUZU(五十鈴),4.661,2RG-NJR88AD,4JZ1,2.999,375,110,3.451,11.01
大貨車,ISUZU(五十鈴),4.661,2RG-NJR88AN,4JZ1,2.999,375,110,3.451,11.01
大貨車,ISUZU(五十鈴),4.661,2RG-NJR88N,4JZ1,2.999,375,110,3.451,11.01
大貨車,ISUZU(五十鈴),4.661,2RG-NKR88A,4JZ1,2.999,375,110,3.451,11.01
大貨車,ISUZU(五十鈴),4.661,2RG-NKR88AD,4JZ1,2.999,375,110,3.451,11.01
大貨車,ISUZU(五十鈴),4.661,2RG-NKR88AN,4JZ1,2.999,375,110,3.451,11.01
大貨車,ISUZU(五十鈴),4.661,2RG-NKR88AR,4JZ1,2.999,375,110,3.451,11.01
大貨車,ISUZU(五十鈴),4.661,2RG-NKR88N,4JZ1,2.999,375,110,3.451,11.01
大貨車,ISUZU(五十鈴),4.661,2RG-NKR88R,4JZ1,2.999,375,110,3.451,11.01
大貨車,ISUZU(五十鈴),4.661,2RG-NLR88AN,4JZ1,2.999,375,110,3.451,11.01
大貨車,ISUZU(五十鈴),4.661,2RG-NLR88AR,4JZ1,2.999,375,110,3.451,11.01
大貨車,ISUZU(五十鈴),4.661,2RG-NLR88N,4JZ1,2.999,375,110,3.451,11.01
大貨車,ISUZU(五十鈴),4.661,2RG-NMR88AN,4JZ1,2.999,375,110,3.451,11.01
大貨車,ISUZU(五十鈴),4.661,2RG-NMR88AR,4JZ1,2.999,375,110,3.451,11.01
大貨車,ISUZU(五十鈴),4.661,2RG-NMR88N,4JZ1,2.999,375,110,3.451,11.01
大貨車,ISUZU(五十鈴),4.661,2RG-NMR88R,4JZ1,2.999,375,110,3.451,11.01
大貨車,ISUZU(五十鈴),4.661,2RG-NNR88AN,4JZ1,2.999,375,110,3.451,11.01
大貨車,ISUZU(五十鈴),4.661,2RG-NNR88AR,4JZ1,2.999,375,110,3.451,11.01
大貨車,ISUZU(五十鈴),4.661,2RG-NNR88N,4JZ1,2.999,375,110,3.451,11.01
大貨車,ISUZU(五十鈴),4.661,2RG-NPR88AN,4JZ1,2.999,375,110,3.451,11.01
大貨車,ISUZU(五十鈴),4.661,2RG-NPR88AR,4JZ1,2.999,375,110,3.451,11.01
大貨車,ISUZU(五十鈴),4.661,2RG-NKS88A,4JZ1,2.999,375,110,3.451,10.99
大貨車,ISUZU(五十鈴),4.661,2RG-NKS88AN,4JZ1,2.999,375,110,3.451,10.99
大貨車,ISUZU(五十鈴),4.661,2RG-NMS88AN,4JZ1,2.999,375,110,3.451,10.99
大貨車,ISUZU(五十鈴),4.661,2RG-NMS88AR,4JZ1,2.999,375,110,3.451,10.99
大貨車,ISUZU(五十鈴),4.661,2RG-NPS88AN,4JZ1,2.999,375,110,3.451,10.99
大貨車,ISUZU(五十鈴),4.661,2RG-NPS88AR,4JZ1,2.999,375,110,3.451,10.99
大貨車,ISUZU(五十鈴),4.661,2RG-NHS88A,4JZ1,2.999,375,110,3.451,10.94
大貨車,ISUZU(五十鈴),4.661,2RG-NHS88AN,4JZ1,2.999,375,110,3.451,10.94
大貨車,ISUZU(五十鈴),4.661,2RG-NHS88A,4JZ1,2.999,375,110,3.451,10.94
大貨車,ISUZU(五十鈴),4.661,2RG-NHS88AN,4JZ1,2.999,375,110,3.451,10.94
大貨車,ISUZU(五十鈴),4.661,2RG-NJS88A,4JZ1,2.999,375,110,3.451,10.94
大貨車,ISUZU(五十鈴),4.661,2RG-NJS88AN,4JZ1,2.999,375,110,3.451,10.94
大貨車,ISUZU(五十鈴),4.661,2RG-NLS88AN,4JZ1,2.999,375,110,3.451,10.94
大貨車,ISUZU(五十鈴),4.661,2RG-NLS88AR,4JZ1,2.999,375,110,3.451,10.94
大貨車,ISUZU(五十鈴),4.661,2RG-NNS88AN,4JZ1,2.999,375,110,3.451,10.94
大貨車,ISUZU(五十鈴),4.661,2RG-NKS88A,4JZ1,2.999,375,110,3.451,10.85
大貨車,ISUZU(五十鈴),4.661,2RG-NKS88AN,4JZ1,2.999,375,110,3.451,10.85
大貨車,ISUZU(五十鈴),4.661,2RG-NMS88AN,4JZ1,2.999,375,110,3.451,10.85
大貨車,ISUZU(五十鈴),4.661,2RG-NMS88AR,4JZ1,2.999,375,110,3.451,10.85
大貨車,ISUZU(五十鈴),4.661,2RG-NPS88AN,4JZ1,2.999,375,110,3.451,10.85
大貨車,ISUZU(五十鈴),4.661,2RG-NPS88AR,4JZ1,2.999,375,110,3.451,10.85
大貨車,ISUZU(五十鈴),4.661,2PG-NKS88A,4JZ1,2.999,375,110,3.451,10.83
大貨車,ISUZU(五十鈴),4.661,2PG-NKS88AD,4JZ1,2.999,375,110,3.451,10.83
大貨車,ISUZU(五十鈴),4.661,2PG-NKS88AN,4JZ1,2.999,375,110,3.451,10.83
大貨車,ISUZU(五十鈴),4.661,2PG-NMS88AN,4JZ1,2.999,375,110,3.451,10.83
大貨車,ISUZU(五十鈴),4.661,2PG-NMS88AR,4JZ1,2.999,375,110,3.451,10.83
大貨車,ISUZU(五十鈴),4.661,2PG-NPS88AN,4JZ1,2.999,375,110,3.451,10.83
大貨車,ISUZU(五十鈴),4.661,2PG-NPS88AR,4JZ1,2.999,375,110,3.451,10.83
大貨車,ISUZU(五十鈴),4.661,2PG-NKS88A,4JZ1,2.999,375,110,3.451,10.82
大貨車,ISUZU(五十鈴),4.661,2PG-NKS88AD,4JZ1,2.999,375,110,3.451,10.82
大貨車,ISUZU(五十鈴),4.661,2PG-NKS88AN,4JZ1,2.999,375,110,3.451,10.82
大貨車,ISUZU(五十鈴),4.661,2PG-NMS88AN,4JZ1,2.999,375,110,3.451,10.82
大貨車,ISUZU(五十鈴),4.661,2PG-NMS88AR,4JZ1,2.999,375,110,3.451,10.82
大貨車,ISUZU(五十鈴),4.661,2PG-NPS88AN,4JZ1,2.999,375,110,3.451,10.82
大貨車,ISUZU(五十鈴),4.661,2PG-NPS88AR,4JZ1,2.999,375,110,3.451,10.82
大貨車,ISUZU(五十鈴),4.661,2PG-NKS88A,4JZ1,2.999,375,110,3.451,10.65
大貨車,ISUZU(五十鈴),4.661,2PG-NKS88AD,4JZ1,2.999,375,110,3.451,10.65
大貨車,ISUZU(五十鈴),4.661,2PG-NKS88AN,4JZ1,2.999,375,110,3.451,10.65
大貨車,ISUZU(五十鈴),4.661,2PG-NMS88AN,4JZ1,2.999,375,110,3.451,10.65
大貨車,ISUZU(五十鈴),4.661,2PG-NMS88AR,4JZ1,2.999,375,110,3.451,10.65
大貨車,ISUZU(五十鈴),4.661,2PG-NPS88AN,4JZ1,2.999,375,110,3.451,10.65
大貨車,ISUZU(五十鈴),4.661,2PG-NPS88AR,4JZ1,2.999,375,110,3.451,10.65
大貨車,ISUZU(五十鈴),5.914,2SG-NMR88AM,4JZ1-HE11,2.999,375,110,4.15455,12.66
大貨車,ISUZU(五十鈴),5.914,2SG-NMR88M,4JZ1-HE11,2.999,375,110,4.15455,12.66
大貨車,ISUZU(五十鈴),5.914,2SG-NPR88AM,4JZ1-HE11,2.999,375,110,4.15455,12.66
大貨車,ISUZU(五十鈴),5.914,2TG-NKR88AF,4JZ1,2.999,375,110,4.15455,12.02
大貨車,ISUZU(五十鈴),5.914,2TG-NKR88AM,4JZ1,2.999,375,110,4.15455,12.02
大貨車,ISUZU(五十鈴),5.914,2TG-NKR88C,4JZ1,2.999,375,110,4.15455,12.02
大貨車,ISUZU(五十鈴),5.914,2TG-NKR88M,4JZ1,2.999,375,110,4.15455,12.02
大貨車,ISUZU(五十鈴),5.914,2TG-NMR88AC,4JZ1,2.999,375,110,4.15455,12.02
大貨車,ISUZU(五十鈴),5.914,2TG-NMR88AM,4JZ1,2.999,375,110,4.15455,12.02
大貨車,ISUZU(五十鈴),5.914,2TG-NMR88C,4JZ1,2.999,375,110,4.15455,12.02
大貨車,ISUZU(五十鈴),5.914,2TG-NMR88M,4JZ1,2.999,375,110,4.15455,12.02
大貨車,ISUZU(五十鈴),5.914,2TG-NPR88AC,4JZ1,2.999,375,110,4.15455,12.02
大貨車,ISUZU(五十鈴),5.914,2TG-NPR88AM,4JZ1,2.999,375,110,4.15455,12.02
大貨車,ISUZU(五十鈴),5.914,2TG-NPR88AC,4JZ1,2.999,430,129,4.15455,11.82
大貨車,ISUZU(五十鈴),5.914,2TG-NPR88AM,4JZ1,2.999,430,129,4.15455,11.82
大貨車,ISUZU(五十鈴),5.914,2RG-NKR88AF,4JZ1,2.999,375,110,4.15455,11.66
大貨車,ISUZU(五十鈴),5.914,2RG-NKR88AM,4JZ1,2.999,375,110,4.15455,11.66
大貨車,ISUZU(五十鈴),5.914,2RG-NKR88C,4JZ1,2.999,375,110,4.15455,11.66
大貨車,ISUZU(五十鈴),5.914,2RG-NKR88M,4JZ1,2.999,375,110,4.15455,11.66
大貨車,ISUZU(五十鈴),5.914,2RG-NMR88AC,4JZ1,2.999,375,110,4.15455,11.66
大貨車,ISUZU(五十鈴),5.914,2RG-NMR88AM,4JZ1,2.999,375,110,4.15455,11.66
大貨車,ISUZU(五十鈴),5.914,2RG-NMR88C,4JZ1,2.999,375,110,4.15455,11.66
大貨車,ISUZU(五十鈴),5.914,2RG-NMR88M,4JZ1,2.999,375,110,4.15455,11.66
大貨車,ISUZU(五十鈴),5.914,2RG-NPR88AC,4JZ1,2.999,375,110,4.15455,11.66
大貨車,ISUZU(五十鈴),5.914,2RG-NPR88AM,4JZ1,2.999,375,110,4.15455,11.66
大貨車,ISUZU(五十鈴),5.914,2SG-NMR88AN,4JZ1-HE11,2.999,375,110,4.15455,11.66
大貨車,ISUZU(五十鈴),5.914,2SG-NMR88N,4JZ1-HE11,2.999,375,110,4.15455,11.66
大貨車,ISUZU(五十鈴),5.914,2SG-NPR88AN,4JZ1-HE11,2.999,375,110,4.15455,11.66
大貨車,ISUZU(五十鈴),5.914,2RG-NPR88AC,4JZ1,2.999,430,129,4.15455,11.65
大貨車,ISUZU(五十鈴),5.914,2RG-NPR88AM,4JZ1,2.999,430,129,4.15455,11.65
大貨車,ISUZU(五十鈴),5.914,2RG-NKR88AF,4JZ1,2.999,375,110,4.15455,11.64
大貨車,ISUZU(五十鈴),5.914,2RG-NKR88AM,4JZ1,2.999,375,110,4.15455,11.64
大貨車,ISUZU(五十鈴),5.914,2RG-NKR88AT,4JZ1,2.999,375,110,4.15455,11.64
大貨車,ISUZU(五十鈴),5.914,2RG-NKR88C,4JZ1,2.999,375,110,4.15455,11.64
大貨車,ISUZU(五十鈴),5.914,2RG-NKR88M,4JZ1,2.999,375,110,4.15455,11.64
大貨車,ISUZU(五十鈴),5.914,2RG-NMR88AC,4JZ1,2.999,375,110,4.15455,11.64
大貨車,ISUZU(五十鈴),5.914,2RG-NMR88AM,4JZ1,2.999,375,110,4.15455,11.64
大貨車,ISUZU(五十鈴),5.914,2RG-NMR88C,4JZ1,2.999,375,110,4.15455,11.64
大貨車,ISUZU(五十鈴),5.914,2RG-NMR88M,4JZ1,2.999,375,110,4.15455,11.64
大貨車,ISUZU(五十鈴),5.914,2RG-NPR88AC,4JZ1,2.999,375,110,4.15455,11.64
大貨車,ISUZU(五十鈴),5.914,2RG-NPR88AM,4JZ1,2.999,375,110,4.15455,11.64
大貨車,ISUZU(五十鈴),5.914,2RG-NPR88AC,4JZ1,2.999,430,129,4.15455,11.38
大貨車,ISUZU(五十鈴),5.914,2RG-NPR88AM,4JZ1,2.999,430,129,4.15455,11.38
大貨車,ISUZU(五十鈴),5.914,2RG-NKR88AF,4JZ1,2.999,375,110,4.15455,11.33
大貨車,ISUZU(五十鈴),5.914,2RG-NKR88AM,4JZ1,2.999,375,110,4.15455,11.33
大貨車,ISUZU(五十鈴),5.914,2RG-NKR88AT,4JZ1,2.999,375,110,4.15455,11.33
大貨車,ISUZU(五十鈴),5.914,2RG-NKR88C,4JZ1,2.999,375,110,4.15455,11.33
大貨車,ISUZU(五十鈴),5.914,2RG-NKR88M,4JZ1,2.999,375,110,4.15455,11.33
大貨車,ISUZU(五十鈴),5.914,2RG-NMR88AC,4JZ1,2.999,375,110,4.15455,11.33
大貨車,ISUZU(五十鈴),5.914,2RG-NMR88AM,4JZ1,2.999,375,110,4.15455,11.33
大貨車,ISUZU(五十鈴),5.914,2RG-NMR88C,4JZ1,2.999,375,110,4.15455,11.33
大貨車,ISUZU(五十鈴),5.914,2RG-NMR88M,4JZ1,2.999,375,110,4.15455,11.33
大貨車,ISUZU(五十鈴),5.914,2RG-NPR88AC,4JZ1,2.999,375,110,4.15455,11.33
大貨車,ISUZU(五十鈴),5.914,2RG-NPR88AM,4JZ1,2.999,375,110,4.15455,11.33
大貨車,ISUZU(五十鈴),5.914,2PG-NPR88AC,4JZ1,2.999,430,129,4.15455,11.08
大貨車,ISUZU(五十鈴),5.914,2PG-NPR88AM,4JZ1,2.999,430,129,4.15455,11.08
大貨車,ISUZU(五十鈴),5.914,2RG-NKR88A,4JZ1,2.999,375,110,4.15455,10.31
大貨車,ISUZU(五十鈴),5.914,2RG-NKR88AN,4JZ1,2.999,375,110,4.15455,10.31
大貨車,ISUZU(五十鈴),5.914,2RG-NKR88N,4JZ1,2.999,375,110,4.15455,10.31
大貨車,ISUZU(五十鈴),5.914,2RG-NKR88R,4JZ1,2.999,375,110,4.15455,10.31
大貨車,ISUZU(五十鈴),5.914,2RG-NMR88AN,4JZ1,2.999,375,110,4.15455,10.31
大貨車,ISUZU(五十鈴),5.914,2RG-NMR88AR,4JZ1,2.999,375,110,4.15455,10.31
大貨車,ISUZU(五十鈴),5.914,2RG-NMR88N,4JZ1,2.999,375,110,4.15455,10.31
大貨車,ISUZU(五十鈴),5.914,2RG-NMR88R,4JZ1,2.999,375,110,4.15455,10.31
大貨車,ISUZU(五十鈴),5.914,2RG-NPR88AN,4JZ1,2.999,375,110,4.15455,10.31
大貨車,ISUZU(五十鈴),5.914,2RG-NPR88AR,4JZ1,2.999,375,110,4.15455,10.31
大貨車,ISUZU(五十鈴),5.914,2RG-NKR88A,4JZ1,2.999,375,110,4.15455,10.29
大貨車,ISUZU(五十鈴),5.914,2RG-NKR88AN,4JZ1,2.999,375,110,4.15455,10.29
大貨車,ISUZU(五十鈴),5.914,2RG-NKR88N,4JZ1,2.999,375,110,4.15455,10.29
大貨車,ISUZU(五十鈴),5.914,2RG-NKR88R,4JZ1,2.999,375,110,4.15455,10.29
大貨車,ISUZU(五十鈴),5.914,2RG-NMR88AN,4JZ1,2.999,375,110,4.15455,10.29
大貨車,ISUZU(五十鈴),5.914,2RG-NMR88AR,4JZ1,2.999,375,110,4.15455,10.29
大貨車,ISUZU(五十鈴),5.914,2RG-NMR88N,4JZ1,2.999,375,110,4.15455,10.29
大貨車,ISUZU(五十鈴),5.914,2RG-NMR88R,4JZ1,2.999,375,110,4.15455,10.29
大貨車,ISUZU(五十鈴),5.914,2RG-NPR88AN,4JZ1,2.999,375,110,4.15455,10.29
大貨車,ISUZU(五十鈴),5.914,2RG-NPR88AR,4JZ1,2.999,375,110,4.15455,10.29
大貨車,ISUZU(五十鈴),5.914,2RG-NPR88AN,4JZ1,2.999,430,129,4.15455,10.28
大貨車,ISUZU(五十鈴),5.914,2RG-NPR88AR,4JZ1,2.999,430,129,4.15455,10.28
大貨車,ISUZU(五十鈴),5.914,2RG-NKR88A,4JZ1,2.999,375,110,4.15455,10.11
大貨車,ISUZU(五十鈴),5.914,2RG-NKR88AN,4JZ1,2.999,375,110,4.15455,10.11
大貨車,ISUZU(五十鈴),5.914,2RG-NKR88N,4JZ1,2.999,375,110,4.15455,10.11
大貨車,ISUZU(五十鈴),5.914,2RG-NKR88R,4JZ1,2.999,375,110,4.15455,10.11
大貨車,ISUZU(五十鈴),5.914,2RG-NMR88AN,4JZ1,2.999,375,110,4.15455,10.11
大貨車,ISUZU(五十鈴),5.914,2RG-NMR88AR,4JZ1,2.999,375,110,4.15455,10.11
大貨車,ISUZU(五十鈴),5.914,2RG-NMR88N,4JZ1,2.999,375,110,4.15455,10.11
大貨車,ISUZU(五十鈴),5.914,2RG-NMR88R,4JZ1,2.999,375,110,4.15455,10.11
大貨車,ISUZU(五十鈴),5.914,2RG-NPR88AN,4JZ1,2.999,375,110,4.15455,10.11
大貨車,ISUZU(五十鈴),5.914,2RG-NPR88AR,4JZ1,2.999,375,110,4.15455,10.11
大貨車,ISUZU(五十鈴),5.914,2RG-NPR88AN,4JZ1,2.999,430,129,4.15455,10.08
大貨車,ISUZU(五十鈴),5.914,2RG-NPR88AR,4JZ1,2.999,430,129,4.15455,10.08
大貨車,ISUZU(五十鈴),5.914,2RG-NPR88AN,4JZ1,2.999,430,129,4.15455,10.05
大貨車,ISUZU(五十鈴),5.914,2RG-NPR88AR,4JZ1,2.999,430,129,4.15455,10.05
大貨車,ISUZU(五十鈴),5.914,2RG-NKR88A,4JZ1,2.999,375,110,4.15455,9.96
大貨車,ISUZU(五十鈴),5.914,2RG-NKR88AD,4JZ1,2.999,375,110,4.15455,9.96
大貨車,ISUZU(五十鈴),5.914,2RG-NKR88AN,4JZ1,2.999,375,110,4.15455,9.96
大貨車,ISUZU(五十鈴),5.914,2RG-NKR88N,4JZ1,2.999,375,110,4.15455,9.96
大貨車,ISUZU(五十鈴),5.914,2RG-NKR88R,4JZ1,2.999,375,110,4.15455,9.96
大貨車,ISUZU(五十鈴),5.914,2RG-NMR88AN,4JZ1,2.999,375,110,4.15455,9.96
大貨車,ISUZU(五十鈴),5.914,2RG-NMR88AR,4JZ1,2.999,375,110,4.15455,9.96
大貨車,ISUZU(五十鈴),5.914,2RG-NMR88N,4JZ1,2.999,375,110,4.15455,9.96
大貨車,ISUZU(五十鈴),5.914,2RG-NMR88R,4JZ1,2.999,375,110,4.15455,9.96
大貨車,ISUZU(五十鈴),5.914,2RG-NPR88AN,4JZ1,2.999,375,110,4.15455,9.96
大貨車,ISUZU(五十鈴),5.914,2RG-NPR88AR,4JZ1,2.999,375,110,4.15455,9.96
大貨車,ISUZU(五十鈴),5.914,2RG-NKR88A,4JZ1,2.999,375,110,4.15455,9.94
大貨車,ISUZU(五十鈴),5.914,2RG-NKR88AN,4JZ1,2.999,375,110,4.15455,9.94
大貨車,ISUZU(五十鈴),5.914,2RG-NKR88N,4JZ1,2.999,375,110,4.15455,9.94
大貨車,ISUZU(五十鈴),5.914,2RG-NKR88R,4JZ1,2.999,375,110,4.15455,9.94
大貨車,ISUZU(五十鈴),5.914,2RG-NMR88AN,4JZ1,2.999,375,110,4.15455,9.94
大貨車,ISUZU(五十鈴),5.914,2RG-NMR88AR,4JZ1,2.999,375,110,4.15455,9.94
大貨車,ISUZU(五十鈴),5.914,2RG-NMR88N,4JZ1,2.999,375,110,4.15455,9.94
大貨車,ISUZU(五十鈴),5.914,2RG-NMR88R,4JZ1,2.999,375,110,4.15455,9.94
大貨車,ISUZU(五十鈴),5.914,2RG-NPR88AN,4JZ1,2.999,375,110,4.15455,9.94
大貨車,ISUZU(五十鈴),5.914,2RG-NPR88AR,4JZ1,2.999,375,110,4.15455,9.94
大貨車,ISUZU(五十鈴),5.914,2PG-NKS88AN,4JZ1,2.999,375,110,4.15455,9.88
大貨車,ISUZU(五十鈴),5.914,2PG-NMS88AN,4JZ1,2.999,375,110,4.15455,9.88
大貨車,ISUZU(五十鈴),5.914,2PG-NPS88AN,4JZ1,2.999,375,110,4.15455,9.88
大貨車,ISUZU(五十鈴),5.914,2PG-NPS88AR,4JZ1,2.999,375,110,4.15455,9.88
大貨車,ISUZU(五十鈴),5.914,2RG-NKR88A,4JZ1,2.999,375,110,4.15455,9.84
大貨車,ISUZU(五十鈴),5.914,2RG-NKR88AD,4JZ1,2.999,375,110,4.15455,9.84
大貨車,ISUZU(五十鈴),5.914,2RG-NKR88AN,4JZ1,2.999,375,110,4.15455,9.84
大貨車,ISUZU(五十鈴),5.914,2RG-NKR88N,4JZ1,2.999,375,110,4.15455,9.84
大貨車,ISUZU(五十鈴),5.914,2RG-NKR88R,4JZ1,2.999,375,110,4.15455,9.84
大貨車,ISUZU(五十鈴),5.914,2RG-NMR88AN,4JZ1,2.999,375,110,4.15455,9.84
大貨車,ISUZU(五十鈴),5.914,2RG-NMR88AR,4JZ1,2.999,375,110,4.15455,9.84
大貨車,ISUZU(五十鈴),5.914,2RG-NMR88N,4JZ1,2.999,375,110,4.15455,9.84
大貨車,ISUZU(五十鈴),5.914,2RG-NMR88R,4JZ1,2.999,375,110,4.15455,9.84
大貨車,ISUZU(五十鈴),5.914,2RG-NPR88AN,4JZ1,2.999,375,110,4.15455,9.84
大貨車,ISUZU(五十鈴),5.914,2RG-NPR88AR,4JZ1,2.999,375,110,4.15455,9.84
大貨車,ISUZU(五十鈴),5.914,2PG-NKS88AN,4JZ1,2.999,375,110,4.15455,9.84
大貨車,ISUZU(五十鈴),5.914,2PG-NMS88AN,4JZ1,2.999,375,110,4.15455,9.84
大貨車,ISUZU(五十鈴),5.914,2PG-NPS88AN,4JZ1,2.999,375,110,4.15455,9.84
大貨車,ISUZU(五十鈴),5.914,2PG-NPS88AR,4JZ1,2.999,375,110,4.15455,9.84
大貨車,ISUZU(五十鈴),5.914,2PG-NKS88AN,4JZ1,2.999,375,110,4.15455,9.82
大貨車,ISUZU(五十鈴),5.914,2PG-NMS88AN,4JZ1,2.999,375,110,4.15455,9.82
大貨車,ISUZU(五十鈴),5.914,2PG-NPS88AN,4JZ1,2.999,375,110,4.15455,9.82
大貨車,ISUZU(五十鈴),5.914,2PG-NPS88AR,4JZ1,2.999,375,110,4.15455,9.82
大貨車,ISUZU(五十鈴),5.914,2RG-NPR88AN,4JZ1,2.999,430,129,4.15455,9.77
大貨車,ISUZU(五十鈴),5.914,2RG-NPR88AR,4JZ1,2.999,430,129,4.15455,9.77
大貨車,ISUZU(五十鈴),5.914,2PG-NKS88AN,4JZ1,2.999,375,110,4.15455,9.66
大貨車,ISUZU(五十鈴),5.914,2PG-NMS88AN,4JZ1,2.999,375,110,4.15455,9.66
大貨車,ISUZU(五十鈴),5.914,2PG-NPS88AN,4JZ1,2.999,375,110,4.15455,9.66
大貨車,ISUZU(五十鈴),5.914,2PG-NPS88AR,4JZ1,2.999,375,110,4.15455,9.66
大貨車,ISUZU(五十鈴),5.914,2PG-NKS88AN,4JZ1,2.999,375,110,4.15455,9.64
大貨車,ISUZU(五十鈴),5.914,2PG-NMS88AN,4JZ1,2.999,375,110,4.15455,9.64
大貨車,ISUZU(五十鈴),5.914,2PG-NPS88AN,4JZ1,2.999,375,110,4.15455,9.64
大貨車,ISUZU(五十鈴),5.914,2PG-NPS88AR,4JZ1,2.999,375,110,4.15455,9.64
大貨車,ISUZU(五十鈴),5.914,2PG-NKS88AN,4JZ1,2.999,375,110,4.15455,9.59
大貨車,ISUZU(五十鈴),5.914,2PG-NMS88AN,4JZ1,2.999,375,110,4.15455,9.59
大貨車,ISUZU(五十鈴),5.914,2PG-NPS88AN,4JZ1,2.999,375,110,4.15455,9.59
大貨車,ISUZU(五十鈴),5.914,2PG-NPS88AR,4JZ1,2.999,375,110,4.15455,9.59
大貨車,ISUZU(五十鈴),5.914,2PG-NKS88AN,4JZ1,2.999,375,110,4.15455,9.52
大貨車,ISUZU(五十鈴),5.914,2PG-NMS88AN,4JZ1,2.999,375,110,4.15455,9.52
大貨車,ISUZU(五十鈴),5.914,2PG-NPS88AN,4JZ1,2.999,375,110,4.15455,9.52
大貨車,ISUZU(五十鈴),5.914,2PG-NPS88AR,4JZ1,2.999,375,110,4.15455,9.52
大貨車,ISUZU(五十鈴),5.914,2PG-NKS88AN,4JZ1,2.999,375,110,4.15455,9.43
大貨車,ISUZU(五十鈴),5.914,2PG-NMS88AN,4JZ1,2.999,375,110,4.15455,9.43
大貨車,ISUZU(五十鈴),5.914,2PG-NPS88AN,4JZ1,2.999,375,110,4.15455,9.43
大貨車,ISUZU(五十鈴),5.914,2PG-NPS88AR,4JZ1,2.999,375,110,4.15455,9.43
大貨車,ISUZU(五十鈴),6.715,2SG-NPR88AM,4JZ1-HE11,2.999,375,110,4.6046499999999995,11.17
大貨車,ISUZU(五十鈴),6.715,2RG-NPR88AC,4JZ1,2.999,430,129,4.6046499999999995,10.8
大貨車,ISUZU(五十鈴),6.715,2RG-NPR88AM,4JZ1,2.999,430,129,4.6046499999999995,10.8
